client_id,client_type,first_name,last_name,date_of_birth,gender,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,age,country_Australia,country_Belgium,country_Canada,country_Denmark,country_France,country_Germany,country_Mexico,country_Russia,country_Uk,country_Usa,region_Alberta,region_Arizona,region_Baja California,region_Bavaria,region_Berlin,region_British Columbia,region_Brittany,region_Brussels,region_California,region_Capital Region,region_Central Denmark,region_Colorado,region_England,region_Flanders,region_Florida,region_Georgia,region_Hamburg,region_Hesse,region_Ile-De-France,region_Jalisco,region_Kansas,region_Krasnodar Krai,region_Manitoba,region_Mexico City,region_Moscow Oblast,region_Nevada,region_New South Wales,region_New York,region_Normandy,region_North Denmark,region_North Rhine-Westphalia,region_Northern Ireland,region_Novosibirsk,region_Nuevo Leon,region_Occitanie,region_Ohio,region_Ontario,region_Oregon,region_Provence,region_Puebla,region_Quebec,region_Queensland,region_Saint Petersburg,region_Scotland,region_South Australia,region_Southern Denmark,region_Tatarstan,region_Texas,region_Utah,region_Victoria,region_Virginia,region_Wales,region_Wallonia,region_Washington,region_Western Australia,region_Wyoming,region_Zealand,Cluster,KMeans_Cluster,Hierarchical_Cluster
C0820,1,Judith,Collins,,F,1,0.75,No,0,50342,5,06-01-2024,Apartment,44,806.03,"$281,332.10",Sold,C0820,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,3,2
C0821,1,Elizabeth,Moore,1957-09-04,F,0,1.0,Yes,0,50126,5,04-01-2024,Apartment,16,1060.08,"$351,963.25",Sold,C0821,0.6417910447761195,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0822,1,Jessica,Weaver,,F,1,0.5,Yes,2,100053,10,01-01-2024,Apartment,5,1741.96,"$500,277.62",Sold,C0822,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0823,1,Nancy,Hayes,,F,1,1.0,Yes,0,20238,2,02-01-2024,Apartment,26,1577.79,"$471,446.09",Sold,C0823,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0824,1,Douglas,Cox,1976-06-01,M,0,0.5,No,0,40208,4,07-01-2024,Apartment,26,790.05,"$250,354.33",Sold,C0824,0.3582089552238805,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0825,1,Ruth,Hughes,,F,0,0.75,Yes,0,70355,7,04-01-2024,Apartment,41,1093.92,"$281,147.20",Sold,C0825,0.4477611940298507,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0826,1,Jason,Stewart,1970-09-11,M,1,0.75,Yes,2,190406,19,07-01-2024,Apartment,46,1926.19,"$623,819.92",Sold,C0826,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0827,1,Ruth,Wright,,F,0,0.25,Yes,2,80308,8,03-01-2024,Apartment,36,673.86,"$198,802.46",Sold,C0827,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,0
C0828,1,Elizabeth,Stewart,1947-10-10,F,1,0.75,Yes,2,130465,13,02-01-2025,Office,53,968.77,"$326,702.90",Sold,C0828,0.791044776119403,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,1
C0829,1,Jonathan,Stewart,,M,1,0.5,No,2,90279,9,05-01-2024,Apartment,35,1376.88,"$444,270.56",Sold,C0829,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2,3
C0830,1,William,Martin,,M,1,0.5,No,0,190188,19,09-01-2024,Apartment,22,935.25,"$281,233.40",Sold,C0830,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0831,1,Judith,Martin,,F,0,0.25,No,2,150413,15,02-01-2024,Office,52,829.2,"$275,828.72",Sold,C0831,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0832,1,Dorothy,Ward,1990-01-09,F,1,0.5,Yes,2,150373,15,03-01-2024,Apartment,47,1358.77,"$456,444.20",Sold,C0832,0.14925373134328357,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0833,1,Roger,Green,1951-11-06,M,0,1.0,No,2,170439,17,04-01-2024,Office,51,1375.52,"$415,531.04",Sold,C0833,0.7313432835820894,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,3,1
C0834,1,Helen,Parker,,F,0,1.0,No,2,30327,3,06-01-2024,Apartment,40,678.71,"$240,523.77",Sold,C0834,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0835,1,Maria,Foster,1974-06-06,F,0,1.0,Yes,2,70009,7,02-01-2024,Apartment,2,1478.43,"$498,858.03",Sold,C0835,0.3880597014925373,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0836,1,Adam,Sanders,1942-02-04,M,0,0.75,No,2,170416,17,03-01-2024,Apartment,48,1833.96,"$499,955.33",Sold,C0836,0.8656716417910448,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,1
C0837,1,Peter,Montgomery,1967-06-06,M,0,0.0,No,2,20224,2,04-01-2024,Apartment,25,943.48,"$279,718.78",Sold,C0837,0.4925373134328358,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0838,1,Jacob,Morris,1992-04-05,M,1,0.0,Yes,2,40103,4,02-01-2024,Apartment,13,809.06,"$238,462.47",Sold,C0838,0.11940298507462688,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0839,1,Elizabeth,Baker,,F,0,1.0,Yes,0,100250,10,02-01-2024,Apartment,30,1559.4,"$395,419.06",Sold,C0839,0.4477611940298507,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0840,1,Elizabeth,Wilson,1981-11-01,F,0,0.0,No,2,80040,8,04-01-2024,Apartment,5,887.23,"$275,377.06",Sold,C0840,0.28358208955223874,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0841,1,Timothy,Cooper,1999-02-05,M,0,1.0,No,2,70443,7,03-01-2024,Apartment,52,1281.14,"$345,268.92",Sold,C0841,0.014925373134328346,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,2
C0842,1,Keith,Morales,,M,0,1.0,Yes,1,90300,9,09-01-2024,Office,37,731.44,"$221,099.86",Sold,C0842,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,2
C0843,1,Amanda,Hansen,2000-12-04,F,0,0.75,No,0,120238,12,04-01-2024,Apartment,25,1540.51,"$508,725.94",Sold,C0843,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0844,1,Margaret,Scott,,F,0,0.25,No,2,180233,18,10-01-2024,Apartment,29,578.36,"$161,600.76",Sold,C0844,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0845,1,Ashley,Long,1993-09-05,F,0,0.5,No,1,120059,12,05-01-2024,Apartment,6,1347.8,"$387,519.48",Sold,C0845,0.10447761194029848,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,2,3
C0846,1,Martha,Harris,,F,1,0.5,No,0,110175,11,07-01-2024,Apartment,19,1083.98,"$312,370.43",Sold,C0846,0.4477611940298507,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0847,1,Nicole,James,,F,0,0.25,Yes,0,140369,14,05-01-2024,Office,45,1388.61,"$480,678.50",Sold,C0847,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2,0
C0848,1,Aaron,Hughes,,M,0,0.75,No,0,80312,8,01-01-2024,Apartment,36,673.86,"$204,867.41",Sold,C0848,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0849,1,Brian,Wilson,1977-04-11,M,0,0.0,Yes,2,10421,1,08-01-2024,Apartment,49,629.24,"$187,717.66",Sold,C0849,0.34328358208955223,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0850,1,Judy,Stone,,F,1,1.0,No,0,60033,6,09-01-2024,Apartment,3,605.21,"$170,201.06",Sold,C0850,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0851,1,Kyle,White,,M,1,0.25,Yes,2,190320,19,01-01-2024,Apartment,39,1237.04,"$350,962.27",Sold,C0851,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0852,1,Carl,Brown,,M,0,0.25,No,0,200423,20,02-01-2024,Apartment,48,860.8,"$275,715.45",Sold,C0852,0.4477611940298507,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0853,1,Gerald,Bryant,1950-08-07,M,0,0.75,No,2,20028,2,06-01-2024,Apartment,3,645.84,"$207,709.77",Sold,C0853,0.7462686567164178,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,3,1
C0854,1,David,Reyes,,M,0,0.75,No,2,120019,12,05-01-2024,Office,2,1285.87,"$431,041.65",Sold,C0854,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0855,1,Amanda,Foster,1973-03-10,F,0,0.75,No,2,190093,19,03-01-2024,Apartment,14,630.47,"$192,642.44",Sold,C0855,0.4029850746268656,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0856,1,Janice,Chavez,,F,0,1.0,Yes,2,20081,2,04-01-2024,Apartment,10,788.79,"$251,366.93",Sold,C0856,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0857,1,Danielle,Ward,1951-05-11,F,1,0.0,Yes,2,130245,13,05-01-2024,Apartment,28,1173.72,"$384,319.84",Sold,C0857,0.7313432835820894,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0858,1,Samuel,Howard,1994-07-12,M,0,0.0,No,2,120094,12,01-01-2024,Office,12,959.05,"$288,890.05",Sold,C0858,0.08955223880597013,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0859,1,Megan,Anderson,1942-12-03,F,0,0.25,Yes,0,130598,13,01-01-2024,Apartment,70,750.41,"$226,404.55",Sold,C0859,0.8656716417910448,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0860,1,Virginia,Morales,1968-07-09,F,0,1.0,Yes,2,140362,14,04-01-2024,Apartment,43,520.49,"$144,623.04",Sold,C0860,0.4776119402985074,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,2
C0861,1,Christine,Peterson,1994-08-04,F,1,0.25,No,0,110558,11,01-01-2024,Apartment,65,1427.09,"$500,988.76",Sold,C0861,0.08955223880597013,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0862,1,Amanda,Jordan,,F,1,0.0,No,2,100038,10,11-01-2024,Apartment,5,1741.96,"$444,902.95",Sold,C0862,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0863,1,Brandon,Peterson,,M,0,1.0,Yes,0,80396,8,01-01-2024,Apartment,46,1175.51,"$296,772.64",Sold,C0863,0.4477611940298507,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,1,2
C0864,1,Noah,Kim,1970-07-07,M,0,0.5,No,2,60295,6,02-01-2024,Apartment,33,1131.0,"$344,027.61",Sold,C0864,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,2,3
C0865,1,Rebecca,Gray,,F,1,1.0,Yes,2,190213,19,01-01-2024,Apartment,26,668.24,"$194,986.69",Sold,C0865,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0866,1,Lawrence,Bryant,,M,0,0.5,No,0,30214,3,01-01-2024,Apartment,24,776.04,"$237,580.39",Sold,C0866,0.4477611940298507,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0867,1,Julia,Davis,1967-04-12,F,0,0.25,No,0,160240,16,01-01-2024,Apartment,28,1440.71,"$434,559.42",Sold,C0867,0.4925373134328358,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0868,1,Victoria,Rogers,,F,0,0.5,Yes,0,100150,10,03-01-2024,Apartment,19,948.04,"$269,363.17",Sold,C0868,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0869,1,Jose,Roberts,1993-03-07,M,0,0.75,No,0,100366,10,01-01-2024,Apartment,43,1093.67,"$338,104.13",Sold,C0869,0.10447761194029848,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0870,0,Harmon,Co,1966-09-01,F,0,0.25,Yes,2,60465,6,03-01-2024,Apartment,55,562.37,"$174,861.74",Sold,C0870,0.5074626865671642,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0871,1,Pamela,Pierce,,F,0,0.0,Yes,2,80480,8,04-01-2024,Apartment,56,1874.7,"$573,384.23",Sold,C0871,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0
C0872,1,Sarah,Bennett,,F,0,0.75,No,2,90251,9,02-01-2024,Apartment,34,1577.36,"$404,127.79",Sold,C0872,0.4477611940298507,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0873,1,Gerald,Murray,1940-09-09,M,0,0.25,No,2,60247,6,02-01-2024,Apartment,25,1086.43,"$309,997.56",Sold,C0873,0.8955223880597014,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0874,1,Debra,Murray,,F,1,0.25,No,2,140282,14,02-01-2024,Apartment,33,1894.96,"$604,547.34",Sold,C0874,0.4477611940298507,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0875,1,Jeffrey,Evans,1972-07-09,M,0,0.75,No,2,110479,11,03-01-2024,Apartment,56,724.8,"$223,047.20",Sold,C0875,0.417910447761194,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0876,1,Benjamin,Chavez,,M,0,0.5,No,1,100139,10,01-01-2024,Apartment,18,1244.03,"$349,877.50",Sold,C0876,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0877,1,Jennifer,Weaver,,F,1,0.25,Yes,0,60253,6,05-01-2025,Apartment,25,1086.43,"$359,202.38",Sold,C0877,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2,0
C0878,1,Ashley,Hansen,,F,0,0.75,Yes,2,100230,10,01-01-2024,Apartment,28,1606.58,"$532,017.08",Sold,C0878,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0879,1,Brandon,Adams,,M,0,0.75,Yes,2,170410,17,12-01-2024,Apartment,48,1833.96,"$610,364.02",Sold,C0879,0.4477611940298507,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
